Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
42456.0,21567.0,20890.0,13.7,2.8,12.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,95.3891296386719,22.1340408325195,99.474609375,None,2002,Cayman Islands
41054.0,20878.0,20176.0,15.0,3.2,12.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,99.2727279663086,24.3645095825195,101.912048339844,None,2001,Cayman Islands
39658.0,20191.0,19468.0,15.4,3.4,12.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,102.844306945801,21.083740234375,102.315788269043,None,2000,Cayman Islands
38295.0,19509.0,18787.0,15.5,3.3,12.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,105.107353210449,15.5435304641724,102.078521728516,None,1999,Cayman Islands
36947.0,18820.0,18127.0,14.5,3.1,12.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,1998,Cayman Islands
35579.0,18121.0,17458.0,15.9,3.4,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,1997,Cayman Islands
34194.0,17414.0,16779.0,16.3,3.6,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,1996,Cayman Islands
32802.0,16702.0,16100.0,14.9,3.4,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,1995,Cayman Islands
19603733.0,9874202.0,9729531.0,None,None,None,None,None,None,None,7.784,301025249437.947,None,-16571854313.0416,10669495878.7394,None,None,None,None,None,None,None,None,None,2022,Chile
19493184.0,9818163.0,9675022.0,11.788,7.426,12.0,23.0002,6.58244,3.534314,10.85817,9.35,316713577508.673,None,-18469263253.9538,11545315867.9711,None,None,None,76.472,81.437,None,None,None,99.0999984741211,2021,Chile
19300315.0,9720358.0,9579957.0,11.834,7.221,12.0,21.86855,7.283526,3.946902,10.42481,11.14,254096103516.324,-4.6887262874787,-15845090525.0054,10270537940.005,None,26.73,None,76.745,82.041,101.483261108398,91.6693496704102,101.475112915039,None,2020,Chile
19039485.0,9589082.0,9450404.0,11.855,6.346,12.0,22.22464,9.069173,4.828965,10.11656,7.27,278493308134.096,-0.429734080132675,-10432736884.4398,11093279867.8226,None,25.27,None,77.894,82.711,102.370536804199,93.1011276245117,98.2470169067383,None,2019,Chile
18701450.0,9420150.0,9281300.0,11.94,6.327,12.0,22.30843,9.29988,5.272974,10.14019,7.21,295402646018.151,-0.620718849031078,-12107785030.4188,11601749641.9751,None,25.46,None,77.684,82.527,102.179222106934,90.8963088989258,96.2421035766602,None,2018,Chile
18368577.0,9254199.0,9114379.0,12.13,6.139,12.0,22.71872,9.340508,5.443512,10.73857,6.95,276364936832.331,-0.687555419950058,-10743439283.712,11831104496.2065,None,24.1,None,78.015,82.601,101.430160522461,88.4644165039063,94.7535629272461,99.008659362793,2017,Chile
18083879.0,9111944.0,8971935.0,12.7,6.107,12.0,23.21119,9.342858,5.228951,11.07643,6.73,249298706449.182,-1.46126355043693,-6935554010.70161,10468275485.2698,None,24.55,None,77.496,82.57,100.978256225586,87.1881408691406,95.482551574707,None,2016,Chile
17870124.0,9004176.0,8865948.0,13.211,6.121,12.0,23.71321,9.181175,4.737193,11.34265,6.49,242496655711.515,3.27814328853005,-5952333054.7281,8995181314.57985,None,25.06,74.6472122625678,77.035,82.384,100.684837341309,85.2667236328125,96.9769592285156,99.3539428710938,2015,Chile
17687108.0,8911559.0,8775549.0,13.545,6.12,12.0,23.82938,9.202718,4.780826,10.97631,6.65,259405194672.935,2.59346184019181,-11509954441.6444,10237738928.2398,3895.43615609742,26.95,73.2505438289352,76.736,82.145,100.941459655762,82.8463821411133,98.9005584716797,None,2014,Chile
17509925.0,8821764.0,8688160.0,13.697,6.037,12.0,24.2276,9.353033,4.963104,10.74834,6.2,277239473853.807,2.14971427573624,-12344177291.0407,9629567484.03585,3893.50611153389,30.23,68.6498020919416,76.579,82.034,101.458740234375,79.9562911987305,98.6990432739258,99.0482788085938,2013,Chile
17341771.0,8736586.0,8605184.0,13.857,6.074,12.0,23.80023,10.09425,5.140961,10.72087,6.64,267175870677.659,6.5992765831012,-14632200402.3288,8749832198.58778,3820.37105668158,30.31,70.0394421491718,76.379,81.596,103.248069763184,75.9310684204102,98.8201675415039,None,2012,Chile
17173573.0,8651769.0,8521805.0,14.109,5.805,12.0,23.34036,10.39257,5.299255,10.40612,7.32,251224856981.294,6.65375431693207,-21878165263.7401,9109873648.1157,3596.10664594956,28.79,76.6791171838768,76.451,81.684,103.407249450684,72.2767868041992,95.7144470214844,99.4081878662109,2011,Chile
17004162.0,8566180.0,8437983.0,14.327,5.962,12.0,22.93769,10.6824,5.220588,10.19913,8.41,217105434199.5,8.36507507528862,-14059109794.4632,7551544952.77633,3318.30524785638,27.04,77.6066722281967,75.734,81.213,103.750480651855,67.8634262084961,None,None,2010,Chile
16833447.0,8479648.0,8353799.0,14.464,5.612,12.0,22.92223,11.07608,5.170135,10.35883,11.31,171412643623.963,4.05327840395069,-11740711222.1201,6337343053.21639,3306.86875955947,31.53,73.4740266778671,75.941,81.481,106.504959106445,60.9114990234375,None,98.8723831176758,2009,Chile
16661462.0,8392523.0,8268938.0,14.459,5.557,12.0,23.15624,11.38525,5.044109,10.53382,9.29,179663390874.653,2.88606055993361,-14136118648.0058,6152451118.91064,3347.66540895391,30.83,75.1842669453794,75.674,81.25,107.54434967041,56.7312698364258,None,99.1535797119141,2008,Chile
16495538.0,8308544.0,8186994.0,14.301,5.754,12.0,23.19288,11.85849,5.014338,10.80756,8.43,172565861848.899,7.24523283113766,-16938241590.9225,6127073599.94385,3346.48072709117,30.46,76.0264465018648,75.043,80.549,106.781478881836,53.9566688537598,None,None,2007,Chile
16334575.0,8227292.0,8107283.0,14.139,5.352,12.0,23.22504,12.30888,4.97955,11.05501,9.02,153840051814.059,2.28949206053886,-16436424384.1403,5710612172.3634,3226.34656855168,32.91,74.0091485100545,75.512,80.917,105.412353515625,48.2346687316895,None,None,2006,Chile
16175311.0,8146398.0,8028913.0,14.169,5.301,12.0,23.21911,12.71797,4.95659,11.2667,9.34,122314960843.922,7.89068501497532,-9659018418.0039,4797451996.05193,3097.06564529115,32.26,74.2447072338637,74.912,81.078,104.561080932617,49.368839263916,None,None,2005,Chile
16017966.0,8065716.0,7952250.0,14.379,5.293,12.0,23.29994,13.14452,4.925622,11.52543,10.16,99079365628.3333,6.51547157701049,-7301322353.83868,3723665938.43609,3063.87215455445,31.44,75.1835361760022,74.479,80.72,104.154998779297,43.930248260498,None,None,2004,Chile
15859112.0,7984277.0,7874834.0,14.802,5.247,12.0,23.39477,13.59952,4.896039,11.75993,9.77,76507853875.6649,1.64954678740827,-3877220658.15974,3132824726.731,2896.06378970021,31.62,74.5634411648975,74.306,80.433,99.7211837768555,43.469539642334,None,None,2003,Chile
15693790.0,7899562.0,7794228.0,15.367,5.035,8.0,23.85739,13.49798,4.726481,12.02252,10.17,70295232513.0515,1.77253367557371,-2703794754.4767,2857524573.08606,2726.23757549961,33.07,73.200718363679,74.252,80.582,100.843048095703,40.3782501220703,None,98.9909820556641,2002,Chile
15523978.0,7812408.0,7711571.0,15.658,5.157,8.0,23.92415,13.60369,4.647198,12.90875,10.39,71517267767.736,2.48644159083398,-2348171040.75724,2905331978.17111,2627.35492152849,32.15,73.1069712499615,73.6,79.921,None,None,None,None,2001,Chile
15351799.0,7724143.0,7627655.0,15.963,4.959,8.0,23.39356,14.43747,4.610576,12.25967,10.49,78249883995.6255,2.74728750135421,-2736318632.78281,3977412205.41623,2497.75286922399,31.36,74.511496953145,73.714,79.977,103.013511657715,35.3763008117676,None,None,2000,Chile
15176410.0,7634572.0,7541838.0,16.526,5.246,8.0,23.4228,14.43377,4.630034,12.58812,11.16,75596598517.3586,-2.30731542346697,-2146855529.86576,4002116673.78614,2390.81574627992,29.06,77.164219596618,72.93,79.09,103.769866943359,35.367618560791,None,None,1999,Chile
14996742.0,7543261.0,7453481.0,17.195,5.258,8.0,25.521,14.43869,4.536949,13.79981,7.31,81995749804.4157,5.07053111690692,-1835606560.68218,4423040865.32873,2174.20557078331,29.75,75.5271603580318,72.611,78.72,103.009033203125,32.0079383850098,None,None,1998,Chile
14809289.0,7447971.0,7361319.0,17.847,5.138,None,27.29544,14.42121,4.478052,14.34895,7.14,85728899954.449,6.30862220713786,-2611680222.26992,4292060427.84575,2066.13565310259,29.96,74.6555642987889,72.335,78.86,78.3639602661133,30.1098098754883,None,None,1997,Chile
14615483.0,7349292.0,7266190.0,18.542,5.337,None,26.59104,15.40843,5.280634,14.89278,7.41,78575020639.4728,4.81561478103427,-2505727684.3467,3944119347.91397,1922.82389846439,32.23,72.3916588764254,71.641,78.196,100.304107666016,29.2094898223877,None,None,1996,Chile
14416796.0,7248291.0,7168506.0,19.155,5.352,None,26.06005,15.70516,5.340829,14.51095,4.7,73446446283.0164,12.6566129613152,-2788478728.40917,5143479719.90726,1741.02484352279,34.17,70.0078144077878,71.429,77.812,None,27.4359893798828,None,None,1995,Chile
51874024.0,26298417.0,25575607.0,None,None,None,None,None,None,None,10.726,343939445259.487,None,-13495706163.8106,28510549865.4764,None,None,None,None,None,None,None,None,None,2022,Colombia
51516562.0,26101321.0,25415242.0,14.204,7.735,12.0,20.14733,15.92783,6.565719,12.56857,13.9,318511813576.972,None,-5558131113.68938,24319461003.8118,None,None,None,69.404,76.442,None,None,None,None,2021,Colombia
50930662.0,25791075.0,25139588.0,14.435,6.606,12.0,20.06682,16.60805,6.967874,13.05939,15.04,270150956772.567,-8.08058814422878,-2834881680.24277,20169898854.4723,None,31.31,None,71.537,78.136,112.675773620605,54.2392883300781,103.751747131348,99.0118179321289,2020,Colombia
50187406.0,25408106.0,24779301.0,14.682,5.411,12.0,20.12389,15.76901,6.530596,14.35179,9.96,323031701210.767,1.62648954903936,-7050171724.08969,20708660530.1559,None,31.5,None,73.8,79.721,114.000991821289,54.9765205383301,106.765731811523,98.8267593383789,2019,Colombia
49276961.0,24945907.0,24331054.0,14.841,5.311,12.0,19.99092,16.70848,7.75567,14.83229,9.11,334198218100.716,0.307966972687623,-8273494317.55797,20806210846.7679,None,30.57,None,73.842,79.66,114.526657104492,55.3274917602539,106.769386291504,98.8516464233398,2018,Colombia
48351671.0,24477100.0,23874571.0,15.081,5.249,12.0,19.41631,16.53367,7.685152,13.93088,8.87,311866875135.576,-0.560071272114811,-5339342668.33126,19927244053.4236,None,32.38,None,73.759,79.535,114.983268737793,56.4340286254883,105.986801147461,None,2017,Colombia
47625955.0,24107989.0,23517966.0,15.353,5.213,12.0,19.41331,16.00637,7.1919,13.28406,8.69,282720100286.228,1.65090164700939,-3126743921.53846,18677655383.9205,None,30.6,None,73.519,79.44,116.233703613281,55.4842491149902,101.711250305176,98.6683120727539,2016,Colombia
47119728.0,23847355.0,23272374.0,15.585,5.168,12.0,19.82478,16.00625,7.157782,13.95737,8.3,293492370228.847,2.98217610381354,-3824885156.79281,17552090520.2152,None,31.46,None,73.252,79.292,115.231887817383,53.2821388244629,100.033050537109,98.5347290039063,2015,Colombia
46677947.0,23617367.0,23060580.0,15.834,5.106,10.0,19.78462,16.22947,6.909979,14.29615,8.57,381240864422.407,4.45332111040102,-10833014759.3455,20766026770.2095,1320.34513000325,32.22,76.685692626894,72.985,79.139,114.544418334961,51.4163818359375,99.2422027587891,98.5409469604492,2014,Colombia
46237930.0,23387544.0,22850386.0,16.088,5.041,10.0,19.63695,16.60016,6.972432,14.69065,9.05,382093697077.685,5.24073142216639,-13212620291.6697,20605223942.4901,1317.96557501601,32.13,76.7621271757288,72.725,78.972,116.26921081543,48.7331085205078,99.7944412231445,None,2013,Colombia
45782417.0,23149997.0,22632420.0,16.344,4.982,10.0,20.66408,17.40779,7.510195,15.91803,9.74,370691143086.761,4.83888819277422,-14176215022.7056,20694526453.7586,1177.56998281677,28.8,75.5498801460362,72.455,78.787,114.960052490234,45.307300567627,109.66822052002,None,2012,Colombia
45308899.0,22903701.0,22405198.0,16.609,4.945,10.0,20.65997,17.81124,6.979973,16.02494,10.11,334966134865.305,4.52430527692771,-14204417348.3284,20405119001.452,1148.56024199573,28.74,75.7184354780395,72.141,78.548,117.669471740723,43.0323104858398,115.310020446777,98.2393798828125,2011,Colombia
44816108.0,22648175.0,22167933.0,16.909,4.924,10.0,20.00037,18.37932,6.920776,15.81771,10.98,286498534094.963,3.55343766742465,-9959465454.79918,18120613639.5651,1104.49126907673,29.63,76.9531038680444,71.817,78.301,120.323211669922,39.4133186340332,116.955993652344,98.0984191894531,2010,Colombia
44313917.0,22387951.0,21925966.0,17.275,4.912,10.0,19.91743,18.37897,6.082415,15.82199,11.32,232468666665.153,2.83491615464968,-6907217159.00499,15551551000.017,1076.09534945873,30.78,77.3071269847468,71.487,78.054,124.578910827637,37.5189895629883,117.861930847168,97.9374313354492,2009,Colombia
43815313.0,22128690.0,21686623.0,17.702,4.947,10.0,20.03915,18.04765,5.923139,15.44353,10.52,242504150472.931,3.09767132865193,-8374986483.13413,16217185820.3306,998.372418336941,29.85,74.9778163959633,70.933,77.731,123.645751953125,36.0769500732422,113.021713256836,97.9892730712891,2008,Colombia
43306582.0,21863668.0,21442913.0,18.173,4.993,10.0,22.02107,17.27776,5.559278,17.81371,10.25,206229536757.674,8.10246414550461,-6355245977.61779,14301108233.617,998.416360820164,30.3,74.4102216684992,70.374,77.391,123.152473449707,33.7499389648438,112.731727600098,97.9686279296875,2007,Colombia
42772910.0,21586300.0,21186610.0,18.688,5.016,10.0,20.21137,19.50452,6.167696,16.30627,10.963,161792959247.85,4.88404198767273,-4300018324.4717,11627687098.071,970.66110302058,29.58,75.2795821410578,69.961,77.075,122.430236816406,32.6994781494141,110.58097076416,97.883171081543,2006,Colombia
42220940.0,21300552.0,20920388.0,19.265,5.072,10.0,20.03893,20.70777,7.143689,16.79823,11.87,145600527535.771,4.13677011427845,-3720168054.22975,10959740026.8154,918.406837933973,28.94,75.922871130917,69.513,76.766,121.52661895752,30.69215965271,104.173110961914,97.9583969116211,2005,Colombia
41648268.0,21004780.0,20643488.0,19.853,5.134,10.0,20.241,19.91201,7.078929,17.12759,13.72,117092416651.395,4.20517469343906,-4064656537.21796,9263161365.63814,921.55092739991,29.04,74.9256405985985,69.032,76.495,119.581008911133,28.1366291046143,100.103973388672,97.9913101196289,2004,Colombia
41057687.0,20699708.0,20357979.0,20.444,5.179,10.0,19.31598,21.24356,7.790804,16.80391,14.19,94644969146.1352,0.769942160990581,-3232541931.14961,7882765738.83047,885.510184731059,30.55,73.97276515168,68.622,76.252,None,None,None,None,2003,Colombia
40454050.0,20387506.0,20066543.0,21.021,5.26,10.0,19.75942,20.54742,6.598665,17.0799,15.63,97945812789.8533,0.548510534139311,-2630908535.4122,8335193738.92283,882.359121027437,28.63,74.9478565303415,68.076,75.981,117.153053283691,25.4306106567383,92.8196029663086,None,2002,Colombia
39837875.0,20068231.0,19769644.0,21.576,5.35,10.0,19.07099,20.86644,7.034397,16.41063,15.04,98200641189.1568,0.707198232179749,-2423505778.60133,8171248521.67058,874.996470067743,27.08,76.676128274349,67.545,75.66,116.248573303223,25.347469329834,92.8008575439453,None,2001,Colombia
39215135.0,19745251.0,19469885.0,22.114,5.351,10.0,18.27562,20.23885,7.240906,16.00019,20.52,99875074935.083,-1.78028232132705,-2156426855.83967,8295343607.78799,854.542512731373,27.85,76.0141392594484,67.312,75.542,119.383941650391,24.492000579834,96.0116806030273,None,2000,Colombia
38585033.0,19418369.0,19166664.0,22.649,5.432,10.0,18.06876,19.52259,7.412514,16.14443,20.06,86278947620.5906,-8.35057260527535,-1354871706.04875,11216928847.5505,836.61973283786,28.99,73.5290672778214,66.884,75.195,119.637107849121,23.2974300384521,96.7185363769531,None,1999,Colombia
37944414.0,19086068.0,18858347.0,23.165,5.442,10.0,19.685,18.54424,6.829857,16.31348,15.0,98486358604.1784,-2.02583668985456,-1696246644.54063,13035447263.5243,904.164707880322,25.82,77.2616621371885,66.662,75.053,120.848983764648,23.6721591949463,95.5641937255859,None,1998,Colombia
37291946.0,18747884.0,18544061.0,23.731,5.476,None,19.78948,18.25154,6.672114,15.93278,12.14,106656492324.769,1.74351783890494,-2325441715.8339,13445619933.6906,928.377403528365,25.67,75.8506781474481,66.431,74.798,None,21.10671043396,None,None,1997,Colombia
36632573.0,18406405.0,18226168.0,24.351,5.536,None,20.16368,18.55151,6.581653,16.0995,11.81,97153389010.9466,-1.68000601134824,-2062553792.7259,12405340420.452,922.130149034303,33.62,69.9040797625358,66.13,74.5,118.560333251953,17.9104194641113,89.4512023925781,96.995002746582,1996,Colombia
35970101.0,18063500.0,17906602.0,24.939,5.58,None,21.61411,18.23942,6.556146,16.40613,8.72,92495970511.3951,2.46160115216803,-1596081144.16225,12966146161.3877,932.024071881255,33.54,69.5103220656371,65.885,74.24,113.994567871094,16.6697406768799,87.9953765869141,None,1995,Colombia
5180829.0,2590119.0,2590709.0,None,None,None,None,None,None,None,11.453,68380838316.2777,None,-5762904477.99695,2750204861.03815,None,None,None,None,None,None,None,None,None,2022,Costa Rica
5153957.0,2575216.0,2578741.0,11.873,7.192,13.0,17.18582,17.13918,10.3646,9.173064,15.14,64616482167.7475,None,-4250921676.58402,2789454379.06513,None,None,None,74.418,79.811,106.663421630859,None,104.660163879395,99.5299987792969,2021,Costa Rica
5123105.0,2558483.0,2564622.0,12.152,5.627,13.0,17.59424,18.61562,11.68075,9.841166,16.43,62395610764.0705,-5.93094394059013,-3634359322.89243,2710606071.35235,None,36.43,None,76.751,81.912,115.005317687988,None,104.592140197754,None,2020,Costa Rica
5084532.0,2538156.0,2546376.0,12.847,5.468,13.0,17.63289,17.37481,10.70732,9.521973,10.81,64417670555.7821,0.532972632935042,-3829700904.65816,2706863474.78263,None,33.42,None,77.002,81.953,116.182289123535,57.6748199462891,102.738052368164,None,2019,Costa Rica
5040734.0,2515262.0,2525472.0,13.562,5.276,13.0,18.45895,17.84312,10.73355,10.30007,9.01,62420164964.6987,0.870057874623882,-3343991837.78504,2798813044.82771,None,33.13,None,76.996,82.083,113.294288635254,55.3101005554199,98.594367980957,99.4300003051758,2018,Costa Rica
4993842.0,2490983.0,2502859.0,13.926,5.18,13.0,17.48211,16.91206,10.09517,9.282128,7.73,60516044623.4876,1.2692218824952,-3160942878.72867,2844118742.03457,None,33.33,None,77.07,81.76,110.833473205566,56.5279502868652,96.7783737182617,None,2017,Costa Rica
4945205.0,2465916.0,2479289.0,14.145,4.986,13.0,18.43473,16.05872,8.889215,9.175649,8.09,58847019584.9144,4.24184683720014,-2451550728.18254,2891951912.36782,None,34.11,None,77.01,82.008,111.761138916016,53.6386985778809,97.3209075927734,None,2016,Costa Rica
4895242.0,2440173.0,2455070.0,14.522,5.034,13.0,18.93253,15.27876,7.946084,9.811193,8.42,56441920823.7632,4.71088845221881,-2379903601.70857,2680489148.19658,None,38.33,None,76.698,81.569,111.297950744629,53.0526313781738,99.5866012573242,None,2015,Costa Rica
4844288.0,2414032.0,2430257.0,14.852,5.059,13.0,17.77384,14.85807,6.967405,9.811416,8.5,52016408923.9289,2.48218467545129,-2113909386.3434,2542501619.84513,1922.88319769593,37.62,49.8802727339625,76.409,81.236,111.772857666016,52.2311706542969,98.4260711669922,None,2014,Costa Rica
4791535.0,2387107.0,2404428.0,15.093,4.62,13.0,16.81729,14.38872,6.271773,8.41787,8.22,50949668885.9875,1.2631222521495,-1828081845.70883,2437101461.99207,1919.84405832369,37.8,49.37779479225,77.112,81.762,112.320190429688,49.006721496582,98.6496505737305,None,2013,Costa Rica
4736593.0,2359193.0,2377400.0,15.483,4.541,13.0,18.27279,13.57527,5.34338,9.731487,9.11,47231655433.4666,5.00556353030137,-1455699272.60787,2423381573.79362,1922.90112323351,38.06,47.8848298663367,77.009,81.62,114.669548034668,48.108570098877,102.410400390625,None,2012,Costa Rica
4679926.0,2330459.0,2349468.0,15.772,4.379,13.0,19.17393,12.90088,4.438064,10.44419,9.52,42762613705.7835,2.32003254822395,-1418127074.42861,2394651683.68069,1866.48250421054,38.02,48.264809793525,77.048,81.711,115.888191223145,45.8189392089844,104.360450744629,99.1336975097656,2011,Costa Rica
4622252.0,2301231.0,2321021.0,16.04,4.552,11.0,19.623,12.35092,3.715309,11.33603,7.17,37658614803.2775,5.91567592202813,-1186188386.15939,2442232498.55704,1869.65141666876,40.39,47.5159042094903,76.34,81.083,116.899368286133,None,99.3260726928711,None,2010,Costa Rica
4563127.0,2271211.0,2291917.0,16.53,4.433,11.0,20.96172,10.88944,3.277186,11.65571,7.71,30745714326.9486,-1.80800703572717,-1001178108.41626,2167459008.87329,1827.91318321844,40.72,48.0706237184558,76.216,81.236,116.951751708984,None,97.9489898681641,None,2009,Costa Rica
4501921.0,2240104.0,2261818.0,16.899,4.421,11.0,21.65309,12.39528,4.147086,13.02072,4.78,30801744881.0001,2.72501756008583,-588624833.059565,2149025564.21496,1872.75609678624,40.7,48.9982241047255,75.99,81.016,115.351806640625,None,94.4894027709961,None,2008,Costa Rica
4440019.0,2208704.0,2231315.0,16.823,4.304,11.0,22.25523,13.26661,5.028714,12.88003,4.49,26884700345.0342,6.53576984270853,-687366055.412584,2128007655.40329,1870.48749115713,41.18,49.0638915530209,76.089,80.934,113.689033508301,None,92.7008895874023,None,2007,Costa Rica
4378172.0,2177342.0,2200829.0,16.797,4.176,11.0,21.76647,14.0374,4.338902,12.74775,5.74,22715540324.3032,6.28938531361693,-660555608.801956,1914881023.37408,1809.20256216521,42.4,47.7202079228136,76.079,81.064,114.123260498047,None,90.268928527832,None,2006,Costa Rica
4315887.0,2145820.0,2170068.0,16.99,4.078,11.0,21.63063,15.24943,4.758038,12.58256,6.57,20040642476.9817,1.49056021920859,-753314832.384699,1727951679.91965,1709.03455071924,41.73,46.8910278547576,76.231,80.862,111.861846923828,None,93.5060577392578,None,2005,Costa Rica
4252800.0,2114018.0,2138782.0,17.228,4.047,11.0,22.06913,14.87887,3.991242,13.11054,6.39,18610594846.2083,2.12618675418929,-787913976.206243,1647485929.94314,1668.54778028593,39.16,47.9928657985015,76.104,80.635,113.814331054688,26.6576995849609,94.0834121704102,None,2004,Costa Rica
4188610.0,2081709.0,2106901.0,17.656,4.055,11.0,22.28797,15.2085,4.07031,14.44648,6.56,17271760506.9483,2.24271930840199,-797070006.020167,1526837102.29268,1633.95493970553,33.3,56.5946562635755,75.82,80.412,None,None,None,None,2003,Costa Rica
4122623.0,2048540.0,2074083.0,18.12,3.999,11.0,22.58145,15.90782,4.099082,14.97917,6.33,16578820687.2881,0.74304373553818,-762507447.056862,1397221608.58207,1550.22663969031,32.54,55.0019531686709,75.692,80.374,109.201606750488,None,93.4924468994141,None,2002,Costa Rica
4053222.0,2013719.0,2039504.0,19.104,4.089,11.0,23.4187,15.6426,3.727963,17.15126,5.92,15976174336.9721,1.74942005584747,-734098287.165141,1338729323.1368,1478.82351373796,32.1,57.2119444310877,75.297,79.893,109.812721252441,None,91.2737503051758,None,2001,Costa Rica
3979193.0,1976587.0,2002605.0,19.788,3.995,11.0,22.41401,16.24663,3.731019,16.36772,5.08,15013629658.6521,0.0259244766996432,-688764634.478731,1388584061.13112,1500.55551464832,32.95,59.0271591155853,75.252,80.038,109.104423522949,None,88.3156433105469,97.6147003173828,2000,Costa Rica
3901430.0,1937516.0,1963914.0,20.301,4.088,11.0,23.26652,16.58893,3.846721,17.34055,5.9,14254866281.1537,-2.364849690711,-519012768.132176,1583671876.57519,1429.47585885175,29.89,61.0056897483721,74.695,79.738,112.088119506836,None,82.9527130126953,None,1999,Costa Rica
3821421.0,1897353.0,1924069.0,20.679,4.114,11.0,23.02875,17.09136,3.891151,17.74078,5.33,13684255946.5765,4.84263513704799,-265133856.681831,1726811995.02313,1307.36707627869,28.89,63.7287691931444,74.658,79.253,104.279777526855,None,None,None,1998,Costa Rica
3739421.0,1856202.0,1883219.0,21.503,3.985,None,23.63787,17.23228,3.912801,17.36587,5.68,12614602382.2012,5.02005486618975,-116667554.600172,1577215257.52365,1352.34839832156,33.58,58.9186249374909,74.646,79.661,104.138389587402,None,None,None,1997,Costa Rica
3656234.0,1814502.0,1841732.0,22.058,4.019,None,23.31206,17.54701,3.775249,18.21922,6.16,11678424507.2457,-1.75152789129905,-100257355.928939,1413380906.5524,1241.71483553843,36.6,57.2556549446818,74.657,79.063,104.196571350098,None,81.9217834472656,None,1996,Costa Rica
3572856.0,1772777.0,1800079.0,22.845,4.057,None,24.06482,17.65302,3.757049,20.19283,5.18,11578594259.8675,1.45790465148283,-149372168.346045,1477211812.61482,1271.53179417251,35.01,59.284110922214,74.272,78.981,103.871856689453,None,80.5498428344727,None,1995,Costa Rica
11212191.0,5649497.0,5562694.0,None,None,None,None,None,None,None,1.386,None,None,None,None,None,None,None,None,None,None,None,None,None,2022,Cuba
11256372.0,5667114.0,5589258.0,8.922,14.652,9.0,17.11246,17.72127,7.606477,10.8925,1.473,None,None,None,None,None,None,None,71.245,76.359,101.389938354492,53.7602806091309,100.393699645996,99.8746490478516,2021,Cuba
11300698.0,5683880.0,5616818.0,9.344,10.23,9.0,16.7678,18.0478,7.685269,10.92414,1.4,107352000000.0,None,None,2965000000.0,None,23.93,None,75.044,80.225,103.172561645508,46.7179489135742,95.3008804321289,None,2020,Cuba
11316697.0,5688414.0,5628282.0,9.752,9.861,9.0,16.952,17.46173,7.195631,10.68273,1.2,103428000000.0,None,-1554200000.0,3690000000.0,None,23.14,None,75.244,80.075,102.867141723633,44.2541084289551,86.5321502685547,96.5,2019,Cuba
11328244.0,5691084.0,5637159.0,10.348,9.815,9.0,17.06812,17.81512,7.447567,10.78623,1.7,100050000000.0,1.14494512464758,-1475000000.0,3785000000.0,None,23.99,None,75.067,80.051,101.90454864502,41.379020690918,84.1314086914063,None,2018,Cuba
11336405.0,5691861.0,5644544.0,10.182,9.622,9.0,17.01423,18.0818,7.598339,10.78325,1.7,96851000000.0,1.5003552965191,-1354000000.0,3681000000.0,None,22.0,None,75.118,80.071,100.460151672363,39.9131393432617,89.5238189697266,None,2017,Cuba
11342012.0,5691556.0,5650455.0,10.351,9.348,9.0,16.99695,18.34593,7.736468,10.78935,2.0,91370000000.0,3.38526449906954,-1284000000.0,3599000000.0,None,19.2,None,75.297,80.111,99.5620269775391,34.0398101806641,92.8256072998047,None,2016,Cuba
11339894.0,5687872.0,5652022.0,10.972,9.063,9.0,16.94597,18.64825,7.960973,10.82406,2.4,87133000000.0,5.29566519457798,-1119000000.0,3342000000.0,None,21.15,None,75.505,80.148,99.4875793457031,36.114200592041,97.0762405395508,None,2015,Cuba
11332026.0,5681712.0,5650315.0,10.86,8.833,9.0,16.88728,18.89955,8.085167,10.80734,2.7,80656000000.0,2.78409228701318,-1054000000.0,3176000000.0,1447.66699264545,23.16,85.5964145599651,75.644,80.166,100.039970397949,40.9609718322754,98.0944290161133,None,2014,Cuba
11321579.0,5674433.0,5647146.0,11.122,8.672,9.0,17.20542,18.6143,7.789471,11.30665,3.29,77148000000.0,2.82331451709088,-922000000.0,3028000000.0,1430.63083338464,18.24,87.5088346223724,75.688,80.157,99.1319808959961,49.268138885498,93.8607711791992,None,2013,Cuba
