Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
263173.0,127691.0,135482.0,18.09,2.482,None,17.22166,3.485929,2.294434,8.182039,11.613,4927780605.25455,None,None,None,None,7.19,None,77.251,82.353,None,None,None,None,2003,French Polynesia
259137.0,125623.0,133515.0,19.322,2.393,None,17.05682,3.871521,2.545444,8.285937,11.71,3965405556.55574,None,None,None,None,6.22,None,77.239,82.374,None,None,None,None,2002,French Polynesia
255049.0,123481.0,131568.0,20.041,2.322,None,16.99389,4.282876,2.820535,8.415742,11.813,3573808550.51292,None,None,None,None,6.74,None,77.194,82.359,None,None,None,None,2001,French Polynesia
250927.0,121308.0,129619.0,20.628,2.284,None,16.8359,4.401632,2.902941,8.555882,11.682,3599845481.64557,None,0.0,162537390.04477,None,8.79,None,77.051,82.212,None,None,None,None,2000,French Polynesia
246821.0,119141.0,127680.0,20.543,2.292,None,17.04963,3.877605,2.584667,8.716443,11.732,3911602000.29402,None,0.0,170586109.761054,None,7.08,None,76.733,81.825,None,None,None,None,1999,French Polynesia
242882.0,117064.0,125817.0,19.865,2.412,None,16.66351,3.760512,2.50994,8.747515,11.628,3903186594.70924,None,0.0,153164418.598186,None,10.13,None,76.044,80.919,None,None,None,None,1998,French Polynesia
239036.0,115028.0,124007.0,20.765,2.509,None,15.80725,3.297531,2.199141,8.700391,11.98,3762859109.39532,None,0.0,138124616.946095,None,7.43,None,75.453,80.15,None,None,None,None,1997,French Polynesia
235189.0,113033.0,122156.0,21.931,2.662,None,15.4132,2.856965,1.91788,8.320702,12.145,4166072830.02651,None,0.0,155392886.242961,None,7.4,None,74.733,79.125,113.374450683594,None,None,None,1996,French Polynesia
231446.0,111139.0,120307.0,22.624,2.822,None,15.12034,2.464026,1.67145,7.982441,12.18,4186994271.30289,None,0.0,105681134.41358,None,8.28,None,74.155,78.017,118.854858398438,None,None,None,1995,French Polynesia
227682.0,109231.0,118451.0,24.125,2.975,None,15.19361,2.510351,1.709667,8.03371,12.207,3676123796.00755,None,0.0,117963856.280098,None,6.82,None,73.595,77.168,120.989166259766,None,None,None,1994,French Polynesia
223714.0,107225.0,116490.0,25.458,3.089,None,15.33088,2.529641,1.731143,8.097509,12.306,3544608541.0505,None,0.0,75479972.3762665,None,7.21,None,73.112,76.642,123.169288635254,None,None,None,1993,French Polynesia
219621.0,105158.0,114463.0,26.139,3.17,None,15.48002,2.543098,1.748819,8.203223,12.293,3713785776.28354,None,0.0,43874823.9602035,None,6.91,None,72.734,76.252,123.009468078613,None,None,None,1992,French Polynesia
215444.0,103053.0,112390.0,27.157,3.231,None,15.57902,2.577127,1.774431,8.306393,12.046,3410078974.21418,None,0.0,43125702.2311798,None,4.32,None,72.466,75.983,126.697441101074,None,None,None,1991,French Polynesia
211089.0,100868.0,110222.0,28.663,3.275,None,None,None,None,None,None,3320159522.5334,None,0.0,37957718.155688,None,4.26,None,72.334,75.775,128.318054199219,None,None,None,1990,French Polynesia
206571.0,98608.0,107963.0,29.206,3.32,None,None,None,None,None,None,2731683490.22561,None,0.0,None,None,None,None,72.176,75.531,129.420913696289,None,None,None,1989,French Polynesia
201740.0,96240.0,105499.0,31.243,3.407,None,None,None,None,None,None,2723496362.17218,None,0.0,None,None,None,None,71.934,75.128,130.432083129883,None,None,None,1988,French Polynesia
196856.0,93886.0,102969.0,30.004,3.537,None,None,None,None,None,None,2677977168.72512,None,0.0,None,None,None,None,71.417,74.505,None,None,None,None,1987,French Polynesia
192196.0,91637.0,100559.0,30.452,3.638,None,None,None,None,None,None,2212028291.39222,None,0.0,None,None,None,None,70.999,74.085,None,None,None,None,1986,French Polynesia
187578.0,89403.0,98175.0,31.102,3.877,None,None,None,None,None,None,1448281229.04101,None,0.0,None,None,None,None,70.216,73.224,109.459510803223,None,None,None,1985,French Polynesia
171774.0,85329.0,86446.0,None,None,None,None,None,None,None,6.134,None,None,None,None,None,None,None,None,None,None,None,None,None,2022,Guam
170534.0,84655.0,85879.0,16.376,7.337,0.0,14.04916,0.2373353,0.0843221,4.40583,6.25,6123000000.0,None,None,None,None,3.55,None,72.982,80.704,None,None,None,None,2021,Guam
169231.0,83914.0,85317.0,16.363,7.178,0.0,14.11036,0.2374406,0.0860242,4.368798,6.577,5886000000.0,None,None,None,None,3.61,None,72.197,81.868,None,None,None,None,2020,Guam
168624.0,83522.0,85102.0,16.624,6.304,0.0,14.14857,0.237952,0.0849953,4.176912,5.477,6366000000.0,None,None,None,None,3.53,None,74.164,81.576,None,None,None,None,2019,Guam
168678.0,83492.0,85186.0,17.02,6.21,0.0,14.18845,0.2452189,0.0884012,4.185338,5.547,6056000000.0,None,None,None,None,3.54,None,73.887,81.314,None,None,None,None,2018,Guam
168606.0,83401.0,85205.0,17.997,6.127,None,14.36105,0.2506746,0.091416,4.211232,5.43,6013000000.0,None,None,None,None,3.45,None,73.608,81.043,None,None,None,None,2017,Guam
168346.0,83220.0,85126.0,19.123,6.046,None,14.49381,0.2578627,0.0947288,4.241405,5.4,5901000000.0,None,None,None,None,3.53,None,73.339,80.771,None,None,None,None,2016,Guam
167978.0,82982.0,84996.0,19.15,5.958,None,14.64089,0.2653854,0.096477,4.279223,6.9,5799000000.0,None,None,None,None,1.78,None,73.076,80.532,None,None,None,None,2015,Guam
167543.0,82710.0,84833.0,19.615,5.71,None,14.73258,0.2752565,0.1007747,4.30182,7.6,5610000000.0,None,None,None,None,0.52,None,73.202,80.68,None,None,None,None,2014,Guam
167054.0,82418.0,84636.0,19.469,5.537,None,14.79295,0.2840531,0.1056385,4.337779,11.5,5399000000.0,None,None,None,None,0.5,None,73.272,80.526,None,None,None,None,2013,Guam
166392.0,82041.0,84350.0,21.422,5.368,None,14.86003,0.2950736,0.1105231,4.374037,12.2,5265000000.0,None,None,None,None,0.5,None,73.16,80.657,None,None,None,None,2012,Guam
165649.0,81624.0,84025.0,20.088,5.122,None,14.89443,0.3064258,0.1135759,4.312334,13.3,4984000000.0,None,None,None,None,0.47,None,73.217,80.979,None,None,None,None,2011,Guam
164905.0,81214.0,83691.0,21.169,4.947,None,14.9313,0.3173104,0.125272,4.433969,8.2,4949000000.0,None,None,None,None,0.46,None,73.576,80.524,None,None,None,None,2010,Guam
164580.0,81020.0,83559.0,21.335,4.784,None,14.69366,0.331908,0.1271725,4.242617,9.3,4828000000.0,None,None,None,None,0.46,None,74.198,80.225,None,None,None,None,2009,Guam
164725.0,81076.0,83648.0,21.682,4.648,None,14.50597,0.3472544,0.1341282,4.14307,8.712,4658000000.0,None,None,None,None,0.45,None,74.388,80.193,None,None,None,None,2008,Guam
164763.0,81088.0,83676.0,21.927,4.566,None,14.24206,0.3647708,0.1383071,4.038568,8.3,4397000000.0,None,None,None,None,0.45,None,74.381,80.01,None,None,None,None,2007,Guam
164675.0,81046.0,83629.0,21.47,4.437,None,14.01183,0.3825555,0.1526355,4.117767,7.4,4238000000.0,None,None,None,None,0.45,None,74.396,80.07,None,None,None,None,2006,Guam
164430.0,80945.0,83485.0,20.404,4.303,None,13.94398,0.3984426,0.1653918,4.079664,7.0,4213000000.0,None,None,None,None,0.45,None,74.603,79.923,None,None,None,None,2005,Guam
164004.0,80760.0,83243.0,21.751,4.273,None,13.67757,0.4189965,0.1699389,3.948368,7.7,3869000000.0,None,None,None,None,0.46,None,74.462,79.532,None,None,None,None,2004,Guam
163385.0,80486.0,82900.0,21.092,4.293,None,13.3248,0.4418699,0.1848898,3.958817,9.754,3569000000.0,None,None,None,None,0.5,None,73.774,79.429,None,None,None,None,2003,Guam
162563.0,80115.0,82448.0,20.85,4.411,None,13.12818,0.463516,0.1992176,3.944509,11.39,3394000000.0,None,None,None,None,0.45,None,72.73,79.129,None,None,None,None,2002,Guam
161524.0,79644.0,81879.0,23.146,4.436,None,12.93203,0.4877365,0.2123438,3.940544,13.21,None,None,None,None,None,0.41,None,72.435,78.649,None,None,None,None,2001,Guam
160188.0,78996.0,81191.0,23.89,4.663,None,12.72399,0.5126367,0.2256788,3.895563,15.32,None,None,None,None,None,0.41,None,71.678,77.398,None,None,None,99.9499969482422,2000,Guam
158395.0,77951.0,80445.0,24.203,4.706,0.0,12.63242,0.5327667,0.2369668,3.885559,13.95,None,None,None,None,None,0.41,None,71.323,77.087,None,None,None,None,1999,Guam
156357.0,76647.0,79710.0,24.523,4.774,0.0,12.64838,0.5508726,0.2450733,3.864102,7.74,None,None,None,None,None,0.44,None,70.846,76.739,None,None,None,None,1998,Guam
154330.0,75353.0,78977.0,24.631,4.788,None,12.67658,0.5680298,0.2516427,3.872501,9.67,None,None,None,None,None,0.41,None,70.592,76.448,None,None,None,None,1997,Guam
152261.0,74031.0,78230.0,24.811,4.791,None,12.66555,0.5854939,0.2575683,3.870581,8.28,None,None,None,None,None,0.42,None,70.339,76.209,None,None,None,None,1996,Guam
150094.0,72644.0,77450.0,24.976,4.636,None,12.67847,0.6007072,0.2663403,3.869133,7.9,None,None,None,None,None,0.44,None,70.399,76.592,None,None,None,None,1995,Guam
147843.0,71222.0,76621.0,25.236,4.629,None,12.71087,0.6138434,0.2683922,3.875143,7.6,None,None,None,None,None,0.42,None,70.159,76.394,None,None,None,None,1994,Guam
145541.0,69787.0,75754.0,25.511,4.579,None,12.69669,0.6256043,0.2730627,3.863469,5.53,None,None,None,None,None,0.44,None,70.091,76.26,None,None,None,None,1993,Guam
143173.0,68328.0,74846.0,25.857,4.578,None,12.73247,0.6368411,0.2787172,3.857445,3.84,None,None,None,None,None,0.48,None,69.725,76.221,None,None,None,None,1992,Guam
140739.0,66843.0,73897.0,26.225,4.57,None,12.76087,0.645622,0.2804624,3.850673,3.51,None,None,None,None,None,0.48,None,69.458,76.088,None,None,None,None,1991,Guam
138263.0,65391.0,72873.0,26.543,4.486,None,None,None,None,None,None,None,None,None,None,None,0.52,None,69.621,75.818,None,None,None,99.879997253418,1990,Guam
135759.0,64113.0,71646.0,26.815,4.495,None,None,None,None,None,None,None,None,None,None,None,None,None,68.986,75.942,80.7872467041016,None,None,None,1989,Guam
133079.0,62910.0,70168.0,27.084,4.491,None,None,None,None,None,None,None,None,None,None,None,None,None,68.662,75.711,86.671516418457,None,None,None,1988,Guam
130259.0,61674.0,68585.0,27.627,4.504,None,None,None,None,None,None,None,None,None,None,None,None,None,68.328,75.397,87.3831481933594,None,None,None,1987,Guam
127462.0,60465.0,66997.0,28.078,4.493,None,None,None,None,None,None,None,None,None,None,None,None,None,68.054,75.189,88.6394805908203,None,None,None,1986,Guam
124675.0,59266.0,65410.0,27.654,4.481,None,None,None,None,None,None,None,None,None,None,None,None,None,67.801,74.921,90.9525299072266,None,None,None,1985,Guam
131232.0,67289.0,63943.0,None,None,None,None,None,None,None,None,223352943.188404,None,None,None,None,None,None,None,None,None,None,None,None,2022,Kiribati
128874.0,66150.0,62724.0,27.207,6.236,9.0,None,None,None,None,None,227610034.764306,None,169017352.547752,None,None,42.8,None,65.504,69.096,None,None,None,None,2021,Kiribati
126463.0,64968.0,61495.0,27.645,6.242,9.0,None,None,None,None,None,177553260.108828,-8.54162558669809,156638449.535311,47356000.7774679,None,42.75,None,65.348,68.948,108.023712158203,None,93.4303970336914,None,2020,Kiribati
124241.0,63851.0,60390.0,28.064,6.252,9.0,None,None,None,None,None,175181684.792212,8.70729323790451,194937590.745029,45378382.3664671,None,42.59,None,65.295,68.782,None,None,None,None,2019,Kiribati
122261.0,62820.0,59441.0,28.46,6.345,9.0,None,None,None,None,None,196501504.185186,1.06891241421687,170307778.9619,49735502.0094814,None,42.52,None,64.97,68.521,None,None,None,None,2018,Kiribati
120362.0,61819.0,58544.0,28.616,6.426,9.0,None,None,None,None,None,188540699.145686,7.18190728617691,171066195.322427,57389106.3303248,None,42.66,None,64.735,68.243,101.304611206055,None,None,None,2017,Kiribati
118513.0,60836.0,57677.0,28.86,6.519,9.0,None,None,None,None,None,178507958.050329,-11.2357242128918,139642170.947294,47016311.9975529,None,48.09,None,64.514,67.938,106.283836364746,None,100.869567871094,None,2016,Kiribati
116707.0,59874.0,56833.0,29.188,6.623,9.0,None,None,None,None,None,170292283.246013,23.0618702423626,181111384.253813,36921312.8412174,None,47.33,None,64.285,67.626,105.551132202148,None,93.8881072998047,None,2015,Kiribati
114985.0,58943.0,56042.0,29.547,6.727,9.0,None,None,None,None,None,177868153.090733,16.3806857991756,158418437.979634,42671233.4061447,None,48.0,None,64.044,67.387,113.915863037109,None,113.180931091309,None,2014,Kiribati
113311.0,58026.0,55285.0,30.075,6.831,9.0,None,None,None,None,None,184543103.721124,11.9218972814245,119372615.809626,42663121.6141176,None,46.15,None,63.816,67.17,108.601196289063,None,None,None,2013,Kiribati
111618.0,57103.0,54514.0,30.544,6.928,None,None,None,None,None,None,189629948.805386,13.6366280524522,97751189.9481102,46296906.4854941,None,48.76,None,63.607,66.966,113.707046508789,None,None,None,2012,Kiribati
109871.0,56161.0,53709.0,30.995,7.007,None,None,None,None,None,None,180672664.758787,-4.24587738360188,71153293.7954761,45561811.8684712,None,50.57,None,63.413,66.793,117.217338562012,None,None,None,2011,Kiribati
107995.0,55156.0,52840.0,30.783,7.071,None,None,None,None,None,None,155305532.918999,4.18313977426314,72486825.0808985,37570832.9941264,None,50.24,None,63.243,66.625,115.47241973877,None,None,None,2010,Kiribati
105996.0,54099.0,51896.0,30.578,7.102,None,None,None,None,None,None,132421058.945919,-10.3185936204722,50323321.7233792,35238335.917954,None,50.82,None,63.108,66.517,110.123809814453,None,None,None,2009,Kiribati
103966.0,53046.0,50920.0,30.398,7.102,None,None,None,None,None,None,141045173.610772,-2.76148011383022,64293233.5346923,34828514.1904107,None,49.74,None,63.059,66.451,110.114738464355,None,106.25,None,2008,Kiribati
101998.0,52031.0,49967.0,29.88,7.064,None,None,None,None,None,None,132674795.880585,4.65342038757595,56624179.7045786,30734369.6721329,None,48.42,0.0,63.064,66.468,105.663917541504,None,118.302276611328,None,2007,Kiribati
100083.0,51046.0,49037.0,29.26,7.004,None,None,None,None,None,None,110237144.46042,None,44341248.2540535,24298377.5246671,None,48.12,0.0,63.129,66.527,108.242500305176,None,113.212440490723,None,2006,Kiribati
98164.0,50037.0,48127.0,28.821,6.917,None,None,None,None,None,None,112136227.796417,None,46894807.5816742,22956023.0321606,None,48.51,0.0,63.187,66.597,111.933670043945,None,122.920516967773,None,2005,Kiribati
96224.0,49015.0,47209.0,28.583,6.857,None,None,None,None,None,None,102370615.240641,None,47054004.313285,24980060.7095777,None,50.55,0.0,63.209,66.621,111.882751464844,None,123.066040039063,None,2004,Kiribati
94302.0,48026.0,46275.0,28.272,6.829,None,None,None,None,None,None,90231027.7755407,None,46009370.3875647,21157079.1067596,None,50.52,None,63.173,66.586,116.161758422852,None,119.62703704834,None,2003,Kiribati
92400.0,47053.0,45346.0,29.025,6.875,None,None,None,None,None,None,72197928.6223641,None,43466168.6305138,15634459.5741791,None,53.05,None,63.057,66.476,110.589202880859,None,111.305152893066,None,2002,Kiribati
90531.0,46058.0,44473.0,29.87,6.95,None,None,None,None,None,None,63099885.3082003,None,46024642.5740616,12871497.3421759,None,56.39,None,62.879,66.3,117.983612060547,None,117.16520690918,None,2001,Kiribati
88826.0,45145.0,43680.0,30.702,7.09,None,None,None,None,None,None,67253134.6144925,None,42056341.8932916,13423551.7385322,None,54.73,None,62.629,66.065,109.551742553711,None,98.9781723022461,None,2000,Kiribati
87289.0,44337.0,42953.0,31.46,7.255,None,None,None,None,None,None,69034484.9833866,None,42804606.6002129,17372173.2959128,None,59.81,None,62.369,65.792,108.414039611816,None,106.547340393066,None,1999,Kiribati
85805.0,43538.0,42267.0,32.239,7.433,None,None,None,None,None,None,65333678.1499681,None,49153290.1893735,15932057.1627804,None,59.09,None,62.12,65.489,116.02564239502,None,None,None,1998,Kiribati
84308.0,42736.0,41572.0,32.878,7.613,None,None,None,None,None,None,67538482.0911695,None,44418055.7823331,16148228.4136621,None,57.49,None,61.858,65.206,117.748626708984,None,122.646308898926,None,1997,Kiribati
82832.0,41941.0,40891.0,33.519,7.801,None,None,None,None,None,None,66517285.3643714,None,26306803.8053105,17346612.4442103,None,55.34,None,61.595,64.914,117.552207946777,None,121.151832580566,None,1996,Kiribati
81481.0,41236.0,40245.0,33.658,7.952,None,None,None,None,None,None,56336670.9104488,None,35058236.1803737,16055432.3190879,None,59.12,None,61.322,64.635,118.214660644531,None,110.318748474121,None,1995,Kiribati
80264.0,40626.0,39639.0,34.216,8.142,None,None,None,None,None,None,54834548.934047,None,29499305.7336833,16093135.8720918,None,59.87,None,61.002,64.327,119.547431945801,None,108.533180236816,None,1994,Kiribati
79093.0,40036.0,39056.0,34.784,8.369,None,None,None,None,None,None,46920900.8812969,None,25766170.7104776,13802497.0079426,None,59.26,None,60.629,63.953,119.23413848877,None,106.846946716309,None,1993,Kiribati
77901.0,39440.0,38462.0,35.559,8.633,None,None,None,None,None,None,47736260.8309293,None,29572687.025162,14551334.2284903,None,63.21,None,60.195,63.536,120.405860900879,None,111.663711547852,None,1992,Kiribati
76612.0,38797.0,37815.0,36.276,8.912,None,None,None,None,None,None,47516824.0066421,None,28576462.164729,12746504.8844309,None,63.55,None,59.743,63.049,120.417633056641,None,112.787879943848,None,1991,Kiribati
75124.0,38013.0,37111.0,36.577,9.229,None,None,None,None,None,None,42933307.6600826,None,8481279.77685086,4432278.56170816,None,64.04,0.0,59.278,62.509,117.147178649902,None,102.309608459473,None,1990,Kiribati
73436.0,37105.0,36332.0,37.061,9.539,None,None,None,None,None,None,44282893.8871154,None,4296231.47301247,7115312.12850472,None,None,None,58.764,62.007,117.11644744873,None,113.4765625,None,1989,Kiribati
71680.0,36190.0,35490.0,37.42,9.843,None,None,None,None,None,None,44534439.3153157,None,2883800.27215491,9034240.73338588,None,None,None,58.269,61.497,114.315841674805,None,109.426231384277,None,1988,Kiribati
69946.0,35292.0,34654.0,37.776,10.143,None,None,None,None,None,None,35709784.4809478,None,3412735.0894145,5619739.80870759,None,None,None,57.786,60.997,115.802360534668,None,110.171920776367,None,1987,Kiribati
68266.0,34421.0,33845.0,38.02,10.411,None,None,None,None,None,None,31417654.8332916,None,-816190.564924447,4741392.03686249,None,None,None,57.348,60.553,121.466972351074,None,126.363639831543,None,1986,Kiribati
66708.0,33628.0,33080.0,38.093,10.601,None,None,None,None,None,None,32125260.5924754,None,-1095052.36106525,6618502.05728021,None,None,None,56.998,60.143,127.490043640137,None,127.532867431641,None,1985,Kiribati
41569.0,20346.0,21223.0,None,None,None,None,None,None,None,None,279667900.0,None,None,None,None,None,None,None,None,None,None,None,None,2022,Marshall Islands
42050.0,20567.0,21483.0,19.28,7.556,13.0,None,None,None,None,None,259538700.0,None,34165600.0,65661200.0,None,12.06,None,63.692,67.2,72.8545608520508,None,71.9344329833984,None,2021,Marshall Islands
43413.0,21224.0,22190.0,20.006,7.425,13.0,None,None,None,None,None,241722400.0,None,52262000.0,48967100.0,None,11.97,None,63.426,66.882,74.8581008911133,None,71.698112487793,None,2020,Marshall Islands
44728.0,21855.0,22874.0,20.744,7.29,13.0,None,None,None,None,None,232092300.0,None,54878700.0,42825600.0,None,12.08,None,63.233,66.608,79.5557022094727,25.8227806091309,77.2962493896484,None,2019,Marshall Islands
45989.0,22460.0,23529.0,21.514,7.187,13.0,None,None,None,None,None,219330300.0,None,54077600.0,36147700.0,None,12.03,None,62.996,66.355,82.6077499389648,None,None,None,2018,Marshall Islands
47187.0,23040.0,24146.0,22.268,7.097,13.0,None,None,None,None,None,212701200.0,None,53595800.0,34079700.0,None,12.01,None,62.77,66.121,None,None,None,None,2017,Marshall Islands
48329.0,23591.0,24738.0,23.016,7.021,13.0,None,None,None,None,None,200716000.0,None,57242900.0,25852000.0,None,12.13,None,62.559,65.906,84.7401580810547,None,70.8545913696289,None,2016,Marshall Islands
49410.0,24111.0,25299.0,23.947,6.975,13.0,None,None,None,None,None,182997300.0,None,62042600.0,22912000.0,None,11.72,None,62.307,65.705,87.5146102905273,None,None,None,2015,Marshall Islands
50419.0,24596.0,25823.0,25.006,6.94,9.0,None,None,None,None,None,185172900.0,None,42102900.0,22403700.0,None,12.15,None,62.106,65.493,None,None,None,None,2014,Marshall Islands
51352.0,25045.0,26308.0,26.187,6.906,9.0,None,None,None,None,None,185468000.0,None,35787400.0,29577800.0,None,12.37,None,61.924,65.36,None,None,None,None,2013,Marshall Islands
52203.0,25456.0,26746.0,27.379,6.859,9.0,None,None,None,None,None,179855800.0,None,28766600.0,32226100.0,None,12.03,None,61.827,65.271,None,23.6612701416016,None,None,2012,Marshall Islands
52971.0,25828.0,27143.0,28.631,6.848,9.0,None,None,None,None,None,171567100.0,None,36134500.0,23943700.0,None,12.35,None,61.687,65.178,94.7345123291016,None,86.8665237426758,98.4587783813477,2011,Marshall Islands
53416.0,26061.0,27355.0,30.129,6.876,9.0,None,None,None,None,None,160318500.0,None,36398200.0,17058800.0,None,13.72,None,61.668,65.119,None,None,None,None,2010,Marshall Islands
53593.0,26162.0,27431.0,31.481,6.86,9.0,None,None,None,None,None,150624900.0,None,39993100.0,14474400.0,None,13.96,None,61.672,65.112,98.1189422607422,None,94.7451019287109,None,2009,Marshall Islands
53816.0,26261.0,27555.0,32.48,6.831,9.0,None,None,None,None,None,145969100.0,None,42700300.0,12911900.0,None,14.78,None,61.664,65.124,101.385513305664,None,99.5045394897461,None,2008,Marshall Islands
54038.0,26360.0,27678.0,33.323,6.744,9.0,None,None,None,None,None,149870000.0,None,41327300.0,11052700.0,None,15.21,0.0,61.745,65.29,104.596382141113,None,103.989593505859,None,2007,Marshall Islands
54208.0,26439.0,27769.0,33.883,6.643,9.0,None,None,None,None,None,142745200.0,None,38255200.0,10120200.0,None,16.96,0.0,61.811,65.49,110.90251159668,None,106.599449157715,None,2006,Marshall Islands
54337.0,26494.0,27843.0,34.197,6.544,9.0,None,None,None,None,None,137666300.0,None,41101400.0,9826800.0,None,18.38,0.0,61.765,65.761,113.402786254883,None,103.113548278809,None,2005,Marshall Islands
54435.0,26534.0,27902.0,34.375,6.433,9.0,None,None,None,None,None,132934600.0,None,35983200.0,9593400.0,None,18.4,0.0,61.715,66.076,120.192306518555,None,None,None,2004,Marshall Islands
54493.0,26555.0,27939.0,34.463,6.348,9.0,None,None,None,None,None,131398500.0,None,36408700.0,9005900.0,None,18.56,None,61.663,66.257,110.945709228516,None,96.8847427368164,None,2003,Marshall Islands
54496.0,26552.0,27945.0,34.563,6.3,9.0,None,None,None,None,None,131738200.0,None,35810300.0,8511500.0,None,18.63,None,61.619,66.257,123.02613067627,16.2410106658936,108.760681152344,None,2002,Marshall Islands
54413.0,26508.0,27906.0,34.796,6.28,9.0,None,None,None,None,None,122824000.0,None,37292500.0,9076400.0,None,19.08,None,61.577,66.138,None,None,None,None,2001,Marshall Islands
54224.0,26410.0,27814.0,34.976,6.388,9.0,None,None,None,None,None,115347500.0,None,36270600.0,9244400.0,None,19.57,None,61.253,65.72,None,None,None,None,2000,Marshall Islands
53834.0,26216.0,27617.0,35.291,6.276,9.0,None,None,None,None,None,114326300.0,None,34978900.0,9026900.0,None,19.45,None,61.454,65.923,89.4031829833984,None,90.0427627563477,None,1999,Marshall Islands
53164.0,25892.0,27273.0,35.696,6.356,9.0,None,None,None,None,None,112279400.0,None,30974300.0,8401300.0,None,19.56,None,61.402,65.718,None,None,None,None,1998,Marshall Islands
52358.0,25504.0,26854.0,36.21,6.44,None,None,None,None,None,None,110705600.0,None,25935400.0,9476000.0,None,19.69,None,61.307,65.517,None,None,None,None,1997,Marshall Islands
51538.0,25109.0,26429.0,36.973,6.544,None,None,None,None,None,None,110858000.0,None,24392400.0,None,None,19.63,None,61.075,65.37,None,None,None,None,1996,Marshall Islands
50702.0,24706.0,25995.0,37.792,6.678,None,None,None,None,None,None,120230000.0,None,32624100.0,None,None,19.38,None,60.756,65.183,None,None,None,None,1995,Marshall Islands
49840.0,24291.0,25549.0,38.613,6.806,None,None,None,None,None,None,108071000.0,None,None,None,None,19.44,None,60.462,65.064,None,None,None,None,1994,Marshall Islands
48944.0,23860.0,25085.0,39.317,6.89,None,None,None,None,None,None,99461000.0,None,None,None,None,19.0,None,60.29,65.087,None,None,None,None,1993,Marshall Islands
48015.0,23409.0,24607.0,40.12,6.99,None,None,None,None,None,None,91063000.0,None,None,None,None,19.34,None,60.002,65.242,None,None,None,None,1992,Marshall Islands
47053.0,22939.0,24114.0,41.165,7.111,None,None,None,None,None,None,82507000.0,None,None,None,None,0.0,None,59.714,65.383,None,None,None,None,1991,Marshall Islands
46047.0,22445.0,23602.0,42.246,7.248,None,None,None,None,None,None,78476000.0,None,None,None,None,0.0,None,59.457,65.477,None,None,None,None,1990,Marshall Islands
44988.0,21925.0,23063.0,43.537,7.351,None,None,None,None,None,None,72798000.0,None,None,None,None,None,None,59.334,65.671,None,None,None,None,1989,Marshall Islands
43687.0,21293.0,22393.0,45.004,7.502,None,None,None,None,None,None,70688000.0,None,None,None,None,None,None,59.143,65.858,None,None,None,None,1988,Marshall Islands
42122.0,20541.0,21581.0,46.409,7.659,None,None,None,None,None,None,62983000.0,None,None,None,None,None,None,59.027,65.952,None,None,None,None,1987,Marshall Islands
40527.0,19775.0,20752.0,47.329,7.789,None,None,None,None,None,None,55989000.0,None,None,None,None,None,None,58.981,66.061,None,None,None,None,1986,Marshall Islands
38962.0,19026.0,19936.0,48.097,7.947,None,None,None,None,None,None,43879000.0,None,None,None,None,None,None,58.853,66.106,None,None,None,None,1985,Marshall Islands
114164.0,56777.0,57387.0,None,None,None,None,None,None,None,None,427094119.111317,None,46700000.0,95940634.5773275,None,None,None,None,None,None,None,None,None,2022,"Micronesia, Fed. Sts."
113131.0,56233.0,56898.0,20.777,6.211,8.0,None,None,None,None,None,404028900.0,None,41100000.0,90000000.0,None,2.03,None,67.12,74.608,90.2068786621094,None,88.435661315918,None,2021,"Micronesia, Fed. Sts."
112106.0,55694.0,56413.0,20.837,6.065,8.0,None,None,None,None,None,408000000.0,None,46400000.0,90174700.0,None,2.03,None,67.106,74.54,89.9985961914063,None,79.3957214355469,None,2020,"Micronesia, Fed. Sts."
111379.0,55307.0,56072.0,21.059,5.728,8.0,None,None,None,None,None,412000000.0,None,46300000.0,95808500.0,None,1.98,None,67.581,74.842,96.8056030273438,None,87.5263366699219,None,2019,"Micronesia, Fed. Sts."
110929.0,55063.0,55865.0,21.2,5.472,8.0,None,None,None,None,None,401932300.0,None,10265100.0,90483800.0,None,2.0,None,67.92,74.955,98.3771667480469,None,90.6474838256836,None,2018,"Micronesia, Fed. Sts."
110430.0,54800.0,55630.0,21.451,5.265,8.0,None,None,None,None,None,366666800.0,None,49887900.0,101309800.0,None,1.72,None,68.17,74.973,96.6255950927734,None,86.5931243896484,None,2017,"Micronesia, Fed. Sts."
109925.0,54538.0,55388.0,21.714,5.073,8.0,None,None,None,None,None,332265200.0,None,54735000.0,90266200.0,None,1.87,None,68.395,74.979,99.2556686401367,None,94.3781967163086,None,2016,"Micronesia, Fed. Sts."
109462.0,54295.0,55166.0,21.855,5.008,None,None,None,None,None,None,316489900.0,None,59362100.0,82925700.0,None,1.71,None,68.234,74.764,97.0829238891602,None,94.638298034668,None,2015,"Micronesia, Fed. Sts."
